,wave,INCOME_1,INCOME_2,INCOME_3,INCOME_4,INCOME_5,INCOME_6,INCOME_7,WP16,WP18,WP23,WP27,WP30,WP31,WP40,WP43,WP60,WP61,WP63,WP65,WP67,WP68,WP69,WP70,WP71,WP74,WP83,WP85,WP86,WP19472,WP88,WP89,WP91,WP92,WP93,WP94,WP95,WP96,WP97,WP98,WP10248,WP103,WP105,WP106,WP108,WP109,WP110,WP111,WP112,WP113,WP117,WP118,WP119,WP129,WP130,WP9050,WP131,WP132,WP134,WP137,WP138,WP139,WP141,WP144,WP10251,WP145,WP146,WP150,WP151,WP153,WP155,WP156,WP13125,WP1219,WP1220,WP1223,EMP_2010,WP1230,WP1233,WP2319,WP4657,WP9042,WP9048,WP17625,WP17626,WP16056,WP15862,WP19544,WP3117
2353416,16.1,132000.0,28929.814772631384,22000.0,4821.635795438564,3.0,,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,4.0,4.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,38.0,,,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353417,16.1,120000.0,26299.831611483074,24000.0,5259.966322296615,3.0,,1.0,7.0,9.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,17.0,,,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2353418,16.1,180000.0,39449.747417224615,60000.0,13149.915805741539,4.0,,2.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,31.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353419,16.1,48000.0,10519.93264459323,16000.0,3506.6442148644096,2.0,,1.0,4.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,,3.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,33.0,,,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2353420,16.1,180000.0,39449.747417224615,45000.0,9862.436854306154,4.0,,2.0,10.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,2.0,22.0,,,0.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0
2353421,16.1,96000.0,21039.86528918646,9600.0,2103.986528918646,1.0,,2.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,18.0,,,3.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353422,16.1,120000.0,26299.831611483074,40000.0,8766.610537161025,4.0,,3.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,22.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353423,16.1,480000.0,105199.3264459323,160000.0,35066.4421486441,5.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,2.0,20.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2353424,16.1,60000.0,13149.915805741537,12000.0,2629.9831611483073,2.0,,2.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,20.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353425,16.1,60000.0,13149.915805741537,15000.0,3287.4789514353843,2.0,,2.0,6.0,98.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,3.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,2.0,46.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2353426,16.1,60000.0,13149.915805741537,15000.0,3287.4789514353843,2.0,,2.0,7.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,1.0,,2.0,3.0,1.0,,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,20.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353427,16.1,24000.0,5259.966322296615,4000.0,876.6610537161024,1.0,,2.0,5.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,42.0,,,2.0,,3.0,1.0,,,2.0,1.0,2.0,,1.0,1.0
2353428,16.1,60000.0,13149.915805741537,30000.0,6574.9579028707685,3.0,,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,45.0,,,1.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353429,16.1,96000.0,21039.86528918646,19200.0,4207.973057837292,2.0,,1.0,8.0,8.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,2.0,31.0,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353430,16.1,144000.0,31559.79793377969,24000.0,5259.966322296615,3.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,17.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353431,16.1,96000.0,21039.86528918646,48000.0,10519.93264459323,4.0,,1.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,54.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,2.0,1.0,1.0
2353432,16.1,156000.0,34189.781094927996,52000.0,11396.593698309332,4.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,26.0,,,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353433,16.1,118800.0,26036.833295368244,16971.428571428572,3719.547613624035,2.0,,1.0,1.0,8.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,29.0,,,3.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353434,16.1,240000.0,52599.66322296615,34285.71428571428,7514.237603280878,4.0,,1.0,5.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,35.0,,,2.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353435,16.1,120000.0,26299.831611483074,30000.0,6574.9579028707685,3.0,,2.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,2.0,20.0,,,1.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353436,16.1,120000.0,26299.831611483074,17142.85714285714,3757.118801640439,2.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,37.0,,,3.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353437,16.1,48000.0,10519.93264459323,8000.0,1753.3221074322048,1.0,,1.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,24.0,,,2.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353438,16.1,240000.0,52599.66322296615,80000.0,17533.22107432205,5.0,,1.0,7.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,33.0,,,1.0,,4.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353439,16.1,120000.0,26299.831611483074,24000.0,5259.966322296615,3.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,19.0,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353440,16.1,108000.0,23669.848450334768,108000.0,23669.848450334768,5.0,,1.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,30.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2353441,16.1,120000.0,26299.831611483074,30000.0,6574.9579028707685,3.0,,2.0,7.0,98.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,51.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2353442,16.1,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,98.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,35.0,,,2.0,,4.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353443,16.1,84000.0,18409.882128038153,42000.0,9204.941064019076,4.0,,3.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,23.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353444,16.1,96000.0,21039.86528918646,24000.0,5259.966322296615,3.0,,1.0,8.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,18.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353445,16.1,480000.0,105199.3264459323,120000.0,26299.831611483074,5.0,,2.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,25.0,,,0.0,,2.0,1.0,,,2.0,1.0,2.0,,1.0,3.0
2353446,16.1,180000.0,39449.747417224615,45000.0,9862.436854306154,4.0,,1.0,7.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,46.0,,,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2353447,16.1,240000.0,52599.66322296615,34285.71428571428,7514.237603280878,4.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,43.0,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2353448,16.1,1440000.0,315597.9793377969,240000.0,52599.663222966155,5.0,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,40.0,,,1.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353449,16.1,180000.0,39449.747417224615,60000.0,13149.915805741539,4.0,,2.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,18.0,,,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353450,16.1,144000.0,31559.79793377969,16000.0,3506.64421486441,2.0,,1.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,36.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353451,16.1,168000.0,36819.764256076305,56000.0,12273.254752025436,4.0,,1.0,8.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,38.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353452,16.1,108000.0,23669.848450334768,27000.0,5917.462112583692,3.0,,2.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,40.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353453,16.1,156000.0,34189.781094927996,39000.0,8547.445273731999,4.0,,2.0,5.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,20.0,,,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353454,16.1,120000.0,26299.831611483074,12000.0,2629.9831611483073,2.0,,1.0,8.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,42.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,5.0
2353455,16.1,84000.0,18409.882128038153,14000.0,3068.313688006359,2.0,,1.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,,2.0,3.0,1.0,,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,40.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,2.0,1.0,1.0
2353456,16.1,60000.0,13149.915805741537,15000.0,3287.4789514353843,2.0,,1.0,5.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,21.0,,,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353457,16.1,96000.0,21039.86528918646,32000.0,7013.288429728819,4.0,,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,,1.0,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0,38.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353458,16.1,18000.0,3944.974741722461,18000.0,3944.974741722461,2.0,,1.0,4.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,21.0,,,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353459,16.1,240000.0,52599.66322296615,80000.0,17533.22107432205,5.0,,1.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,25.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353460,16.1,96000.0,21039.86528918646,32000.0,7013.288429728819,4.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,46.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
